0.7902097902097904, -10.259365994236315
1.0139860139860142, -9.9135446685879
1.237762237762238, -8.069164265129686
1.2937062937062942, -5.417867435158504
1.3636363636363638, -8.876080691642656
1.2237762237762237, -10.028818443804035
1.4755244755244754, -10.951008645533143
1.6993006993006996, -10.144092219020177
1.6153846153846154, -10.951008645533143
1.4055944055944058, -12.103746397694525
1.5174825174825175, -13.371757925072046
1.8671328671328675, -11.066282420749282
1.6993006993006996, -12.219020172910668
1.8391608391608392, -13.256484149855911
1.7132867132867133, -13.948126801152743
1.8111888111888113, -15.446685878962537
1.7412587412587412, -16.599423631123923
2.3286713286713288, -15.677233429394814
2.440559440559441, -15.446685878962537
2.160839160839161, -17.7521613832853
2.188811188811189, -19.020172910662826
2.174825174825175, -22.017291066282425
