0.8068535825545173, -11.588785046728976
1.0177947701312187, -8.473520249221188
1.2298687812706501, -8.348909657320878
1.213962050410648, -6.355140186915891
1.395874634192391, -6.604361370716514
1.288728405550835, -3.7383177570093498
1.6991881431133766, -7.352024922118385
1.866185216652506, -8.224299065420565
1.457188709525158, -8.473520249221188
1.4122061738884168, -9.719626168224305
1.5185971868214856, -10.591900311526484
1.6242801850278483, -9.595015576323991
1.730057585197772, -8.847352024922124
1.8517417162276972, -10.093457943925237
1.7459643160577736, -10.841121495327108
1.6855942603606153, -11.464174454828665
1.8676956480694793, -12.211838006230533
1.7316152175965258, -12.959501557632404
2.1575568771830453, -17.445482866043616
2.6575568771830453, -17.445482866043616
2.398753894080997, -14.205607476635517
2.412725384688001, -11.09034267912773
2.322099499669593, -11.8380062305296
2.1563296516567543, -14.205607476635517
1.9583215330878878, -11.464174454828665
