1.3593380614657213, -2.610364683301338
1.3593380614657213, -4.145873320537423
1.3877068557919623, -4.222648752399227
1.4633569739952719, -4.376199616122835
1.491725768321513, -4.376199616122835
1.5200945626477542, -4.529750479846443
1.5484633569739954, -4.606525911708249
1.5579196217494091, -5.2975047984644865
1.633569739952719, -5.758157389635312
1.6997635933806146, -5.834932821497116
1.6997635933806146, -5.2975047984644865
1.8321513002364067, -6.44913627639155
1.9172576832151302, -7.3704414587332
2.0118203309692673, -6.986564299424179
2.210401891252955, -7.5239923224568095
2.134751773049646, -7.216890595009591
2.125295508274232, -6.44913627639155
2.0212765957446805, -5.451055662188095
1.9456264775413714, -4.683301343570053
1.907801418439716, -5.681381957773507
1.8794326241134753, -5.5278310940498985
1.6713947990543738, -4.145873320537423
1.624113475177305, -4.069097888675619
1.5768321513002366, -4.2994241842610315
1.6146572104018913, -3.1477927063339672
1.5579196217494091, -3.5316698656429883
