2.0307328605200947, -15.431861804222645
1.6997635933806146, -18.42610364683301
1.8983451536643028, -17.88867562380038
1.9550827423167851, -17.351247600767753
2.078014184397163, -17.351247600767753
2.333333333333334, -17.351247600767753
2.2293144208037825, -18.886756238003837
2.295508274231679, -18.809980806142033
2.3144208037825065, -18.963531669865638
2.3900709219858154, -19.193857965451052
2.257683215130024, -20.26871401151631
2.2765957446808516, -20.115163147792703
2.1820330969267143, -20.95969289827255
2.3617021276595747, -21.266794625719765
2.371158392434988, -22.34165067178503
2.380614657210402, -23.18618042226487
2.3238770685579198, -23.57005758157389
2.408983451536643, -23.87715930902111
2.3617021276595747, -23.953934740882914
2.5319148936170217, -23.18618042226487
2.6453900709219855, -21.957773512476006
2.588652482269503, -21.343570057581573
2.0685579196217496, -19.34740882917466
1.9456264775413714, -20.26871401151631
1.8794326241134753, -20.038387715930902
1.7375886524822695, -22.26487523992322
2.8250591016548467, -19.808061420345485
3.089834515366431, -22.725527831094045
2.8061465721040193, -23.87715930902111
2.8061465721040193, -24.875239923224566
2.8250591016548467, -25.412667946257194
2.966903073286052, -25.412667946257194
2.966903073286052, -26.25719769673704
2.8628841607565017, -26.794625719769673
2.919621749408984, -27.255278310940497
3.042553191489362, -27.178502879078692
3.033096926713948, -26.64107485604606
3.2222222222222223, -24.568138195777347
3.382978723404255, -28.176583493282145
2.9007092198581566, -28.714011516314777
2.881796690307329, -29.865642994241842
3.212765957446808, -28.176583493282145
